Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
21,-0.042348000000000004,0.011637,0.000767,0.098851,0.030683,0.039242,0.046513,0.11425899999999999,0.09830499999999999,0.20524699999999999,-0.13956500000000002,-0.043899,-0.086381,-0.087734,0.104575,-0.09552000000000001,-0.057009000000000004,-0.13875099999999999,-0.028857999999999998,0.061594,-0.169511,-0.086301,0.041979,-0.082014,-0.195925,0.048733,0.13197,-0.075534,0.111901,-0.038339,-0.089824,-0.074349,-0.022088,0.014374000000000001,-0.040486,-0.126582,0.137681,-0.006369,-0.008546999999999999,-0.043102999999999995,-0.074324,0.396594,-0.221894,0.166292,0.12524100000000002,0.030822000000000002,-0.11461800000000001,0.026266,-0.034735,0.263258,-0.077961,-0.087805,-0.085562,0.044834,0.110251,0.033898000000000005,0.04918,0.025,0.032012,0.190547,-0.109181,0.21727,0.033181,0.26910300000000004,0.19633499999999998,0.094092,0.019462,-0.219016,-0.269521,-0.089655,0.386364,0.343352,-0.182373,-0.341625,-0.017632,0.183333,-0.022752,-0.049888999999999996,0.2922,0.039964,-0.040175,-0.050046,0.006705,0.036156,-0.134068,0.005302,0.031646,-0.05317,-0.139309,0.060226,0.021343,-0.018647999999999998,0.092637,0.026087,-0.019068,-0.019438,0.071586,-0.08222,-0.026876,0.005754,0.06865,-0.142398,-0.142104,0.011729999999999999,-0.102899,-0.01454,-0.11639300000000001,0.12801500000000002,-0.054276,0.013913,0.262436,0.274457,-0.117271,0.09299500000000001,-0.090808,0.0036899999999999997,0.330882,0.024862000000000002,-0.086253,-0.058997,0.272727
22,0.041294,0.006609,0.024294,0.030128,-0.119477,-0.118021,-0.075321,0.130849,0.121546,-0.051821000000000006,0.09748899999999999,-0.055182,-0.000712,0.09693500000000001,0.21767399999999998,-0.131804,-0.0504,-0.07896399999999999,-0.016866,-0.024257,-0.0757,-0.079443,-0.009786,-0.055705,-0.114177,0.034372,0.06438200000000001,-0.083902,0.110756,0.001918,0.048804,-0.13658199999999998,-0.027563,-0.013605,0.010345,0.029579,0.12375699999999999,0.503441,-0.109222,-0.055066,0.202797,-0.152455,-0.204268,0.016719,0.37390500000000004,-0.027639999999999998,0.07434400000000001,0.097015,-0.024118999999999998,-0.034854,-0.042022000000000004,-0.022618,-0.07783999999999999,-0.013687999999999999,0.000771,0.043413,0.032725,0.116433,0.06600700000000001,0.095356,0.26173,-0.142473,0.08307200000000001,0.12494000000000001,0.144511,,,,,,-0.24004499999999998,-0.08845599999999999,0.058114,-0.343005,0.19795,0.13100699999999998,-0.060536,-0.035316,0.012203,0.039405,0.033813,0.014537000000000001,0.011343,0.242031,-0.095532,-0.049395999999999995,0.040354,0.121148,0.16872,0.006894,0.198147,-0.059160000000000004,0.012712000000000001,-0.087612,-0.001181,-0.048857,,,,,,,,-0.173931,-0.001065,0.030383999999999998,-0.106053,-0.008681,-0.039113,,,,,,,,,,,,
23,-0.125781,-0.017347,-0.0031149999999999997,0.083333,-0.184615,-0.054245,-0.15212,0.363235,-0.048236,-0.070615,0.056373,-0.034803,0.014422999999999997,-0.035545,0.16830499999999998,-0.016824000000000002,-0.06951900000000001,-0.064368,0.07371,-0.024027,-0.071512,-0.09596,-0.013966,-0.043909,-0.155556,0.007018000000000001,0.11498299999999999,-0.067187,0.169179,-0.004298,-0.066187,-0.146379,0.074071,0.054054,0.048076999999999995,-0.108563,0.114923,0.023077,0.016541,-0.036982,-0.023041,0.097484,-0.109297,0.09854600000000001,0.129412,0.007812,0.0038759999999999997,0.032175,-0.017456,0.063452,0.019093000000000002,0.032787000000000004,0.048753,0.0,-0.004324000000000001,0.099891,0.132675,,,,0.39107600000000003,0.15912,0.20238699999999998,0.231498,-0.014657,-0.040164,-0.031383,-0.172,0.477124,,,,,,,,0.064199,-0.126193,-0.09122899999999999,-0.082558,0.15037799999999998,0.072848,0.069273,0.103913,-0.07699,-0.030532,-0.030519,-0.057937,-0.111269,-0.11599999999999999,0.22443400000000002,-0.07686599999999999,0.000269,-0.030060000000000007,-0.009504,-0.058405999999999986,-0.09038500000000001,-0.07939600000000001,-0.15343900000000002,0.15375,-0.167931,0.050781,-0.174102,-0.018755,-0.092713,0.021151,-0.09942000000000001,0.11315499999999999,0.050413,-0.15420899999999998,0.583256,-0.07814299999999999,-0.11790899999999999,-0.041908,-0.037707,0.053292,0.013113999999999999,-0.014759999999999999,0.00824,-0.093611,0.067213
24,-0.143454,-0.14908,0.016328,0.049935,-0.269231,-0.125637,-0.036893,0.336049,-0.038968,-0.08741399999999999,0.08770900000000001,-0.153316,-0.000627,0.005643,0.021197,0.081807,0.009029,-0.078859,0.119315,-0.029508,0.06982000000000001,-0.118947,0.054361,-0.073654,0.10091699999999999,0.023888999999999997,0.09875199999999999,0.012346,0.11317100000000001,0.11342100000000001,-0.026587,-0.047697,-0.173801,0.07772000000000001,0.09134600000000001,0.050661000000000005,0.253249,-0.043827,-0.018544,-0.159002,0.077575,0.136509,-0.151049,0.10832,0.047938,-0.14893599999999999,0.025,-0.108537,-0.05244,-0.109721,-0.143784,0.190657,-0.12566300000000002,0.07216499999999999,-0.09028,0.20825300000000002,-0.039714,0.016543000000000002,0.078112,0.281509,0.554181,-0.021978,-0.006973999999999999,0.285213,-0.029751,,,,,-0.098558,0.159003,0.106905,0.108071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.014388,0.0008869999999999998,0.007972,0.12478,-0.11015599999999999,-0.104478,-0.144118,0.219931,0.073239,-0.133858,0.033333,0.00391,-0.089581,-0.04492,0.057111,0.133475,-0.130841,0.215054,-0.088496,-0.0077670000000000005,-0.027397,-0.176056,-0.045176999999999995,-0.030691000000000006,-0.25593699999999997,0.021277,0.133681,-0.062787,0.174837,0.026425999999999998,-0.107046,-0.139605,0.0194,-0.00519,0.024347999999999998,-0.006790999999999999,0.05128200000000002,0.07804900000000001,0.0181,-0.084444,-0.024272,0.091211,-0.12462000000000001,0.032986,0.110924,0.030257,0.020558,0.132374,0.115629,0.091116,-0.11377899999999999,0.221437,-0.148505,0.17667,-0.082772,0.09233999999999999,0.0,0.18443800000000002,-0.004866,0.02445,-0.201273,0.10856600000000001,0.32524699999999995,0.38305100000000003,-0.040686,0.257537,-0.160504,0.580833,-0.19105899999999998,0.8985620000000001,0.7743220000000001,0.089101,-0.134633,-0.162494,-0.100356,0.148734,-0.09035800000000001,-0.13401,0.292534,-0.12757000000000002,0.047914,-0.043504,0.018719,0.017008000000000002,-0.174705,-0.079609,0.023,-0.076287,-0.142709,-0.157001,0.489349,-0.0862,-0.008037,-0.07953099999999999,0.022238,-0.080897,-0.050542000000000004,-0.06491799999999999,-0.054429,0.096623,-0.046867,-0.02304,-0.074777,0.006528,-0.17788800000000002,0.084899,-0.104224,0.028218,-0.003008,-0.082202,0.182416,0.130646,-0.076214,-0.001498,-0.023188,-0.05094,0.102137,-0.040662000000000004,0.011828,-0.030687,0.065327
26,0.152557,-0.059678999999999996,0.052075,0.066512,0.087745,-0.126667,-0.023663999999999998,0.017983000000000002,0.148847,0.014140999999999999,-0.023903999999999998,0.219728,-0.013385,-0.130017,0.126056,-0.049048,0.092649,0.055512,0.148148,0.006451999999999999,0.19359,-0.153598,0.116751,-0.10511400000000001,-0.168254,-0.170992,0.143646,-0.077295,0.041012,-0.052808,-0.031111,-0.257143,0.042184,-0.027381,-0.066095,-0.182176,0.285256,-0.062344000000000004,-0.018616999999999998,-0.06639600000000001,0.026125,0.224894,-0.251732,-0.0015429999999999999,0.15208,-0.017687,0.060941999999999996,0.019582,-0.040973,-0.10947899999999999,0.076462,-0.044568,0.01895,0.100143,0.06371900000000001,0.091687,-0.024915,0.250871,-0.069638,0.10778399999999999,-0.063063,0.11153800000000001,0.06228400000000001,0.229642,0.11920499999999999,0.35680500000000004,-0.22372399999999998,-0.293258,-0.160294,-0.032443,0.344181,-0.035216000000000004,0.245627,-0.392552,0.08140700000000001,0.19145,-0.08970399999999999,-0.070266,0.063237,-0.013997999999999998,0.063886,0.089241,0.096478,-0.040503,-0.002911,0.0021899999999999997,0.048798,-0.009028,-0.086896,-0.065234,0.029616000000000007,-0.08119,0.048119,-0.019199,0.012766,-0.10084,0.06729,-0.050788,-0.047048,0.055179,-0.055963,0.012634000000000001,-0.153551,-0.036737,-0.080723,0.023591,-0.097311,0.053901,-0.018843000000000002,0.02332,0.158177,0.03588,-0.08715099999999999,-0.033048,-0.016456000000000002,-0.050193,0.096035,-0.017812,0.018135,0.073791,0.313981
27,0.011940000000000001,-0.081858,0.039356999999999996,0.017002,-0.091185,-0.122074,-0.093333,0.13600399999999999,0.020019,-0.035514,0.112403,-0.07055700000000001,-0.054358000000000004,-0.042616,0.037267,-0.016966,0.124873,-0.124549,-0.057082000000000015,-0.01061,-0.104558,-0.073353,0.106624,-0.00292,-0.10688099999999999,0.021311,0.041734,-0.07396,0.033277999999999995,0.049919,0.006795999999999999,-0.049458999999999996,0.011382,-0.027331,-0.071074,-0.016013999999999997,0.081374,0.025084,-0.0032630000000000003,-0.021277,-0.028428,0.027538,-0.143101,0.013916999999999999,0.08039199999999999,-0.014518999999999999,0.062615,-0.025997000000000003,-0.021352,-0.052726999999999996,0.07485599999999999,0.014286000000000004,-0.017606,0.046356,0.005367,0.094306,0.056911,0.103077,0.012551999999999999,0.201102,0.279816,-0.040323000000000005,0.003735,0.249302,0.085629,0.310014,-0.021426,-0.119028,-0.046875,-0.12054000000000001,0.156798,-0.014218000000000001,-0.056731,-0.340469,-0.004637,0.13198800000000002,-0.068587,-0.041237,0.010801,0.029781000000000002,0.054795,-0.038961,0.015015,0.06213,-0.043175,0.017467,0.008584,0.009929,-0.018258,-0.04721,0.033066000000000005,-0.013373,-0.0075299999999999985,-0.021244,-0.009302,-0.042254,-0.009804,0.00165,-0.06919299999999999,0.033628,-0.030822000000000002,0.017668,-0.128501,0.032389,0.021569,0.042227,-0.042357,0.019231,-0.009434,-0.034286000000000004,0.2051280000000001,0.062193,-0.070878,-0.013267,0.050817,-0.046774,-0.0016920000000000001,-0.020339,0.057093,-0.014730000000000004,0.031561
28,-0.046175,0.076228,0.040618,-0.100645,0.135581,0.0,-0.09374299999999999,-0.015035,0.13312000000000002,0.187343,-0.10554100000000001,0.067552,-0.088146,-0.14666700000000002,0.029474,-0.039324,0.037702,0.014533,-0.115253,0.110767,-0.027197000000000002,-0.108244,0.050643,0.025249,-0.20335799999999998,-0.12459,0.127876,-0.126186,0.16883800000000002,0.169995,0.187806,-0.036266,0.139373,0.036697,-0.038348,-0.13558299999999998,0.252661,0.0022660000000000002,-0.061617,0.060542,-0.10593599999999999,0.003812,-0.111213,0.169771,0.127679,0.142547,-0.054658000000000005,-0.018602,0.18596300000000002,0.14211700000000002,-0.078858,-0.096695,-0.121591,0.003251,0.034974,0.202253,0.009786,0.065979,-0.055126,-0.086592,0.0697,0.027864999999999997,0.027313,0.19861099999999998,0.23555700000000002,0.16174000000000002,-0.13861300000000001,-0.08240499999999999,-0.054264,-0.127436,0.172457,,,,,-0.035828,0.097523,-0.064109,-0.001534,0.106452,-0.025684,0.022371000000000002,0.014495,-0.022118000000000002,-0.060128999999999995,0.051121,-0.0017059999999999998,0.072365,0.011557,-0.015102,0.083207,-0.06353500000000001,-0.08909700000000001,-0.019417,-0.009162,-0.104101,0.002997,-0.012448,-0.05042,0.052565999999999995,-0.080545,-0.043343,-0.040589,-0.100802,0.039893,-0.021432,0.008541,-0.021498,-0.080337,-0.055261000000000005,0.12847999999999998,0.165459,-0.084677,-0.091449,-0.013415,-0.007889,0.146024,-0.085576,0.071051,-0.063761,0.040128
29,-0.083014,-0.11281300000000001,0.067504,-0.011765000000000001,-0.107143,-0.193333,-0.084711,0.320542,-0.010256,-0.084629,0.058490999999999994,-0.142602,-0.022869,-0.008511,0.081545,0.015872999999999998,-0.029297000000000007,-0.014085,0.044898,-0.021484,-0.031936,-0.127835,-0.035461,-0.066176,-0.14435699999999999,0.058282000000000014,0.12173900000000001,-0.085271,0.19774,-0.035377,-0.085575,-0.09892999999999999,-0.026706,-0.006097999999999999,0.064417,-0.051873,0.24924000000000002,0.002433,-0.033981,-0.105528,-0.014044999999999998,0.09401699999999999,-0.143229,-0.036474,0.192429,-0.06084700000000001,0.033803,0.054496,-0.031007999999999997,-0.06666699999999999,-0.02,0.31195300000000004,-0.10666700000000001,-0.057214,-0.0052770000000000004,0.11405799999999999,0.057142999999999985,0.166667,0.210425,0.017544,0.076803,-0.046579,-0.024427,0.791862,0.042795,0.407035,-0.198214,-0.276169,0.185641,0.039792,0.12395999999999999,0.026702999999999998,-0.05968,-0.275542,-0.050214,0.284589,-0.034151,-0.072529,0.016618,-0.004808,0.099517,-0.018453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,-0.04797,-0.060724,0.127923,0.08658500000000001,0.022446999999999998,-0.004391,,,,,,,,,,,,,,,0.887541,-0.01285,-0.18343199999999998,-0.12753599999999998,-0.352159,0.146154,0.508949,-0.237954,0.046693,-0.063197,-0.13095199999999999,-0.175799,0.060941999999999996,-0.061358,-0.012517,0.2126760000000001,-0.011614,0.078731,0.026144,-0.099788,-0.070755,0.008883,-0.299371,0.055654999999999996,0.085034,0.043887,-0.097598,0.044925,-0.031847,-0.034539999999999994,0.255537,-0.093623,-0.028443,-0.026194,0.036392,0.089922,-0.01138,0.14388499999999999,-0.010062999999999999,0.039389999999999994,0.033007,0.035503,0.029713999999999997,0.210877,0.113657,0.115226,-0.138981,-0.011236,-0.204545,-0.14945,0.167959,0.019912,0.10629100000000001,-0.328431,-0.046716,0.15773399999999999,-0.031745999999999996,-0.012295,0.012711,0.07113,0.11848900000000001,0.094296,-0.012766,-0.037716,-0.048152,-0.031764999999999995,0.041312,-0.017503,0.009501,-0.024706,0.102778,0.059284,-0.042239,-0.029769,-0.025,-0.060605999999999986,0.006204,-0.008631,-0.073383,-0.040268,0.004196,-0.018106,0.05248200000000002,-0.016862000000000002,-0.15976300000000002,-0.004695,-0.110849,0.007956999999999999,-0.023684,0.024259,0.21579,0.12121199999999999,0.0,-0.048263,-0.022888,0.002141,-0.032050999999999996,0.03532,-0.031983,0.017621,0.030302999999999997
31,-0.137481,-0.154942,0.017914,0.039337000000000004,-0.2251,-0.09639,-0.018545,0.181686,-0.07749099999999999,-0.06666699999999999,0.031429,-0.101108,-0.040062,-0.017657,0.039216,0.025157,-0.04908,-0.062903,-0.015491,-0.062931,-0.0074909999999999985,-0.145283,0.072848,-0.113169,-0.11832899999999999,0.018421,0.22997399999999998,-0.138655,0.141463,0.029914999999999997,-0.052053999999999996,-0.105727,-0.064039,-0.005263,-0.005291,-0.013297999999999999,0.175202,-0.002294,0.050575,-0.166302,-0.013123,0.175532,-0.16742100000000001,0.010959,0.10298099999999999,-0.046682999999999995,-0.041237,0.06451599999999999,-0.06313099999999999,-0.043127,-0.090141,0.077399,-0.048851,-0.0060420000000000005,-0.009119,0.6188779999999999,-0.022945,0.064579,-0.022059,0.157895,0.373377,0.015366,0.046566,0.137931,0.188661,-0.081414,0.694125,-0.08523,0.070602,-0.356757,0.21764699999999998,-0.011042,-0.019538999999999997,-0.319573,0.104603,0.043561,-0.093466,-0.05005,-0.0063219999999999995,0.037114999999999995,0.05852200000000001,-0.085354,-0.024390000000000002,0.015216999999999996,-0.044968,-0.081839,0.043956,-0.059649,0.07587100000000001,-0.16185,0.044311,0.062416999999999986,,,,,,,,,-0.155,-0.059172,-0.091195,0.075938,-0.105519,0.047187,-0.135182,0.014028,-0.035573,0.010246,0.178499,0.129088,0.050305,-0.091882,0.042207999999999996,0.11370699999999999,-0.11049,0.064465,0.134417,-0.10286500000000001,0.042089999999999995
32,-0.072043,-0.068366,0.06592,0.138856,0.10450799999999999,-0.181818,-0.103675,0.16261199999999998,0.08810599999999999,0.063765,0.027593,-0.044444,-0.05135700000000002,-0.082737,0.097996,0.025355000000000003,-0.102868,-0.076075,-0.012713,0.010989,-0.006039,-0.134872,-0.005618,-0.053672000000000004,-0.141791,-0.003478,0.109948,-0.08805,0.12241400000000001,-0.015361000000000001,-0.084243,-0.109029,0.063098,0.22661900000000001,-0.045455,-0.06144400000000001,0.19476300000000002,0.12465799999999999,-0.001218,-0.080488,0.018568,0.19531199999999999,-0.22222199999999998,0.17086800000000002,0.022675999999999998,0.22461199999999998,-0.133659,0.052927999999999996,-0.072727,-0.024221,0.101655,-0.034335000000000004,-0.06888899999999999,0.048926,,,,,,0.453884,-0.136578,0.090909,0.114167,0.17801,0.352381,0.12575799999999998,-0.133305,-0.22758,-0.043695,-0.025457,0.6128600000000001,0.0070599999999999994,0.055670000000000004,-0.346094,0.048984,0.179954,-0.100869,-0.041868,0.029089,-0.023545,-0.0046890000000000005,0.014131999999999999,0.015926,0.001306,-0.02544,-0.015394999999999999,0.067981,,,,,,,-0.161874,-0.074525,-0.033689,-0.144558,-0.152087,-0.069168,0.261965,-0.08982000000000001,-0.09539500000000001,-0.087273,0.098523,-0.081212,0.007916,-0.123037,0.08806,-0.037037,0.095442,0.159948,0.13565,-0.103653,0.001101,0.102119,-0.046324000000000004,0.08025299999999999,0.111437,0.184697,-0.03415,0.091468
33,0.005472,-0.023129,0.093315,-0.048408,-0.056225,-0.151773,-0.023411,0.17637,0.02329,-0.048364,-0.022422,-0.105505,-0.07008500000000001,0.027574,0.07334500000000001,0.048333,0.073132,-0.06666699999999999,-0.004762,0.15949000000000002,-0.130674,-0.162975,0.086957,-0.21043499999999998,-0.20264300000000002,0.060773,0.111979,0.04918,0.10267899999999999,0.014169999999999999,-0.083832,-0.082789,0.007126,0.023585,0.0,-0.14977000000000001,0.157182,0.11241199999999996,-0.065263,-0.092342,-0.037221,0.064433,-0.196126,0.12048199999999999,0.061827999999999994,0.03038,0.078624,-0.011389,-0.110599,0.054403999999999994,0.240786,-0.067327,-0.042463,-0.073171,0.10526300000000001,0.080087,,,,,,,,,1.08016,,,,,,,,,,,,,,,,,,,,,,,,,-0.343957,-0.726053,0.18881099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.057691999999999986,,,,,,,,,-0.19431800000000002,0.132581,0.12951400000000002,-0.0871,-0.0157,0.094479,0.001121,-0.044793,-0.159437,-0.009762999999999999,0.101408,-0.090793,-0.11955,0.039936,-0.124424,-0.314035,0.319693,0.015503999999999999,-0.124046,0.21568600000000002,-0.084229,-0.09589,-0.108225,0.0,0.026699,-0.014184,-0.170264,0.17919100000000002,0.014706,0.024155000000000003,-0.058962,0.0,0.037594,0.014493,-0.09285700000000001,0.149606,0.0,-0.038813,0.04038,-0.038813,-0.023753,-0.002433,0.195122,-0.126531,0.028037,0.088636,0.302714,0.125,0.012821,0.009845,0.026462,-0.071913,-0.010234,0.21418,0.11922100000000001,,,,,0.209783,0.032345,0.370757,0.170794,0.515727,,,,-0.293023,-0.049089,0.197445,0.266667,0.082105,-0.071012,0.059337,-0.116639,-0.167475,-0.023297,0.129358,-0.006905,,,,-0.313292,0.173317,0.096447,,,,,,,,-0.15305,-0.12486300000000004,-0.045056,-0.09764099999999999,0.082063,-0.089262,0.096537,-0.09610199999999999,-0.223048,0.265072,0.19289,-0.011159,-0.165688,0.008601000000000001,0.037984,0.04481,0.132237,-0.002525,0.051266,0.19506300000000001
35,0.078125,-0.043477999999999996,0.090909,0.030556,-0.141509,-0.084772,-0.092624,0.090737,0.053725999999999996,0.06743400000000001,0.024653,-0.003008,0.007541,0.151198,0.028609,0.14665,0.085998,-0.056852999999999994,0.043057,-0.024768000000000002,0.22751300000000002,-0.128448,0.031652,0.174497,,,,,,,,,,,,,,,,,,,,,,-0.16081600000000001,0.109922,-0.004382,-0.06162,0.008443,0.05953500000000001,0.06145700000000001,-0.091811,-0.042805,0.043768,0.027347000000000003,-0.001775,0.145778,0.025601,0.027232,-0.069219,,0.064873,0.37295700000000004,-0.06331200000000001,0.10514200000000001,0.2247780000000001,-0.332907,-0.15547,-0.028788,0.147426,0.074779,-0.029095999999999997,,-0.287948,0.20311099999999999,-0.017490000000000002,0.060371,0.032117,-0.052334000000000006,0.056715999999999996,0.079096,-0.026177999999999996,0.09139800000000001,-0.093596,-0.008152,0.054795,0.002597,-0.054403999999999994,-0.071233,0.038348,-0.083807,0.04186,,,,,,,,,,,-0.318452,-0.098253,0.11137999999999999,-0.017429,-0.011086,0.165919,-0.08076900000000001,0.135983,-0.040516,-0.015355,-0.150097,0.37614699999999995,-0.135,0.104046,-0.008726000000000001,0.102113,0.017572,-0.031397
36,-0.069701,-0.12844,0.096491,-0.0048,-0.176849,-0.064453,-0.206681,0.16842100000000002,0.150901,-0.135029,0.054299,-0.145923,-0.012563,-0.050891000000000006,0.08847200000000001,0.041872,-0.044917,-0.064356,0.037037,-0.038265,-0.092838,-0.099415,0.019481000000000002,-0.070064,-0.15411,0.036437,0.15625,-0.11486500000000001,0.519084,-0.09547699999999999,0.091667,-0.21374,0.097087,-0.035398,-0.018349,-0.11215,0.224561,0.054440999999999996,-0.016304,-0.11325999999999999,-0.024922,0.083067,-0.165192,-0.007067,0.16370099999999999,,-0.09174299999999999,0.040404,-0.06796100000000001,-0.027777999999999997,-0.025,0.069597,-0.061644000000000004,-0.010948999999999999,0.01107,0.091241,0.12709,0.29080100000000003,-0.043677999999999995,-0.009615,0.10194199999999999,-0.090308,0.0,0.317191,0.216912,0.351964,-0.111732,-0.13836500000000002,-0.00292,-0.090776,0.17230299999999998,0.032967,0.19281900000000002,-0.24526199999999998,0.10192000000000001,0.08445,0.095179,-0.064334,-0.00965,-0.013397999999999998,0.108642,0.076837,-0.050672,-0.018518,-0.066593,-0.015458000000000001,0.028986,-0.06337999999999999,0.11779400000000001,-0.038117000000000005,0.060605999999999986,0.496777,-0.137017,-0.113158,-0.055390999999999996,-0.048168,-0.005501,0.244469,-0.168,-0.09401699999999999,-0.116745,-0.038718,-0.105556,0.023569,-0.14638199999999998,-0.0057799999999999995,-0.085271,0.20339000000000002,-0.029930000000000002,-0.010889,0.190826,0.143297,0.016173,-0.035809,-0.003715,-0.054794,-0.074534,-0.073826,-0.033816000000000006,-0.0175,0.096692
