Stkcd,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30
603,,,,,,,871867.44,709460.76,788669.63,1068465.0,1299823.29,1398406.99,1473057.08,1663956.16,1307801.16,1544857.93,1651989.35,2021820.7,1548277.02,1712963.09,1957427.88,1919817.91,1700426.43,1494711.3,1282727.85,883834.25,1160804.77,1538853.92,1410414.14,1507955.67,1537036.38,1190491.32,1094767.34,1220783.72,1503108.89,1251076.12,1065193.3,1723611.83,1913137.62,1771887.27,1519782.22,1426807.31,1475082.74,1142518.63,1310588.67,1352606.17,1263207.22,1189006.09,1216719.76,1152352.52,1064741.54,1179172.2,1054013.67,935113.06,946734.92,1055801.65,1620803.04,1384789.8,1510842.32,1374061.92,6968196.55,5293345.2,5858947.33,6346833.15,7171339.0,10124502.57,14765817.85,10992820.81,7109631.1,6223682.03,7184562.12,,,6987890.32,5346413.59,5954224.55,7436973.58,6980147.51,5903896.25,7484690.56,8348623.66,8225789.57,7468312.68,7677130.63,7513351.84,6682174.5,6530679.12,7062960.18,6428317.38,5380133.15,4978875.12,5560289.81,6188536.73,6001011.87,5668306.9,5232915.21,4961822.27,4937177.46,5549190.31,4986467.09,4661977.05,4625009.84,4546967.93,4448388.68,,3016203.55,3035865.89,3055528.23,3775170.02,3932468.77,3464504.99,4388635.15,4219538.99,4854827.27,4660263.58,5179100.08,5739628.81,9527125.59,7987505.05,7744407.07,6916716.33
605,503250.0,539962.5,515625.0,545737.5,555225.0,505312.5,465300.0,405900.0,448800.0,490875.0,507375.0,559762.5,554400.0,,,,,,,,492112.5,470662.5,499537.5,474375.0,506550.0,328762.5,341962.5,358875.0,458287.5,385687.5,490050.0,536662.5,435600.0,482212.5,1023610.5,,,1146667.5,1470158.25,1384391.25,1704153.0,1452445.5,1575502.5,1426342.5,1678050.0,1587621.75,1507448.25,1445919.75,1606266.75,1393654.11,1513918.67,1581125.34,1382158.23,1396307.0,1406034.28,1366240.86,1433447.53,1455554.99,1526298.85,1539563.32,1636836.13,1504191.39,1501538.5,,,2553467.55,3125510.6,3055633.71,2342652.51,1951815.64,1836933.29,2223032.74,2677824.73,3907184.34,1916285.01,1916285.01,2273959.97,2253825.95,2147234.07,2151971.49,2200530.01,2416082.47,2823500.29,2791522.73,2639925.4,2490696.78,2605579.13,2494249.84,2511439.34,4504077.92,3661180.71,3579848.52,4749982.37,5241306.09,5299802.81,4266360.76,3798387.01,3474705.16,3336262.92,3160772.76,4098670.17,3449391.96,3342146.87,2829320.37,2849989.42,2445967.93,2263066.31,1927291.69,2276715.68,2590651.3,2369531.43,2825420.54,3172114.66,2495105.68,2189359.69,2213928.56,2104733.56,1960050.19,1968239.82,1886343.57,1801717.45
606,2037616.75,2018210.88,2170223.55,2458077.35,2985514.38,2800640.63,2541030.68,1939207.63,2202751.06,2482028.42,2383691.32,2997314.83,3335594.46,3150700.42,2898959.06,3351306.81,3658116.59,3614848.55,3638449.3,3630652.5,3524447.06,3099625.32,2537129.86,2552864.0,2710205.39,2281450.11,2230371.61,2403451.6,1994353.45,3154776.07,2847952.46,2438854.32,2033689.81,2175300.71,2132030.71,2214637.07,1789804.38,2029756.18,2124163.44,2242172.52,2112362.53,1880278.01,3056435.17,2663071.57,3544199.95,3599270.76,3941496.51,2958089.2,2954155.57,2659133.37,2464194.95,2610341.61,2492612.36,2265273.12,2244974.98,2512914.68,2521033.96,2504795.41,2971653.55,2955415.01,3028488.46,2622524.86,2801148.84,2926997.56,3779521.12,4445301.42,5626655.5,4782251.21,3381676.79,3004130.64,3174635.35,,,8663718.4,4970139.65,5171948.9,4876274.87,5045231.46,4472656.36,4707318.29,4477349.6,4491429.31,5232961.01,5364371.69,4979526.12,5340905.49,5086758.22,5306903.37,5157017.31,5194488.83,4608996.4,4772934.28,,,,,3912406.48,4043877.84,3581461.32,3259583.15,,,3748581.98,3115949.76,3353432.42,3244419.91,2740885.94,3285948.49,3555884.22,3088687.76,2751268.09,3670087.81,4111328.91,4017889.62,3502242.06,3401377.49,3390170.31,4052265.2,4045193.19,4971627.29,3932040.93
607,3880579.5,3501494.4,3228397.35,3477110.74,4291525.17,3735577.59,3272287.94,2667622.04,3418652.75,3959980.07,3735646.23,3896581.38,3672247.53,3194644.57,2867864.13,3106852.81,3526302.32,3350718.81,2897128.05,2653262.05,2672771.33,2531329.05,2287463.06,2287463.06,2092370.26,1658288.78,1892400.14,2341113.58,2180162.02,2160652.74,2228935.22,2107002.22,2072860.98,2228935.22,2409396.06,2477678.53,1946050.66,2185039.34,2297217.7,2238689.86,2204548.62,1985069.22,2111879.54,1809485.7,1872890.86,1994823.86,2072860.98,,,,,,,,3950629.16,4418851.87,4145721.96,4784650.87,5486984.94,4955357.07,5326033.39,5052888.96,4965097.46,,,6008840.93,8574303.86,7101357.46,5360174.63,4272532.28,4043298.24,5106553.99,6277110.78,6894864.06,4068700.7,3630158.11,4551097.55,4180772.7,4141791.13,4107682.26,5637708.64,5969051.93,6602502.33,7333406.65,8366418.09,5759526.02,4867822.75,4921422.4,4443898.25,3859174.8,3464486.46,3683757.76,3747102.8,3698375.85,4044337.22,3581431.16,3254960.56,2952853.44,5194128.02,4654363.44,4778243.83,4503937.24,4371208.25,3636774.47,3787200.67,3840292.27,3583682.87,3114707.09,3627925.87,3583682.87,3371316.48,4273873.65,4751698.03,4787092.43,4105750.26,5282614.01,4247327.85,3902232.46,4185296.48,4486142.32,3981783.12
608,4396374.38,4236920.38,4631758.84,4381188.28,5034190.35,4438136.13,3725908.3,3518618.11,4369039.4,5999306.47,5639348.08,6134290.87,5541859.35,5376878.43,5354381.03,5406874.96,5564356.75,4881935.64,4334498.93,4094526.67,3734568.28,3344613.36,2969656.7,3637079.55,3337114.23,2872167.97,2962157.57,3382109.02,3689573.48,3907048.34,3719570.01,3847055.28,3472098.62,3614582.15,3824557.88,3832057.01,3794561.34,4371994.59,4267006.73,4274505.86,3929545.74,3952043.14,4274505.86,3802060.48,3599583.88,4154519.73,3982039.67,3929545.74,3989538.8,3854554.41,3674575.21,3329615.09,3239625.49,2984654.97,2894665.37,2849670.57,3134637.63,3172133.3,3547089.95,3509594.29,3712070.88,3794561.34,3382109.02,3464599.49,4604467.72,5016920.04,6171786.53,,,3584585.62,3344613.36,3817058.74,4057031.0,4648632.03,3463980.64,3471478.43,3973830.6,,,,4528622.03,4993480.58,5893206.81,5510823.16,6118138.37,6725453.58,6463292.02,5855952.52,5930932.7,5863450.54,6350821.75,5676000.07,5563529.79,5548533.76,6095889.11,,,4708755.67,5848454.5,5398573.38,5001178.4,4678763.6,4671265.58,4498811.15,3921463.72,3389104.4,3261638.09,3254140.07,3958953.82,3674029.11,3704021.18,4356348.8,5211122.92,4686261.62,4101416.17,4123910.22,4663767.56,4408834.93,3921463.72,3554060.81,3958953.82
609,2876352.86,2605203.46,3150658.42,3293208.99,3371757.26,2763735.46,2289536.64,2242989.51,2641549.26,2629912.48,2443723.98,2592092.94,3005198.66,2606624.28,2792811.72,2690990.46,2871359.55,3368829.14,3313554.74,3121548.94,,2929543.13,2466983.69,2656080.32,2542622.34,1914239.7,1989878.35,2280796.24,2085881.26,2350616.54,2350616.54,2100427.15,1762962.4,1634958.53,1664050.32,1643686.07,1533137.27,1885147.91,1844419.41,1905512.17,1672777.86,1617503.46,1876420.38,1576774.95,1598563.38,2072319.44,2438535.78,2179859.16,2188578.6,2042608.63,2350160.5,2396583.43,2445907.78,2181877.41,2231201.76,2428765.13,2426023.86,2708374.66,3898085.8,3689749.29,3793917.54,3802141.35,3870558.73,3821217.33,4969775.48,5136988.0,5405624.51,4081630.27,2765859.6,3451156.83,3451156.83,3991171.04,3777358.3,4168815.98,2579129.41,2584611.09,3072480.42,3604203.17,3151964.75,3516496.32,3569999.97,3807111.91,3812440.26,,4422537.27,4249365.63,4534432.79,5040626.82,4664977.57,4323962.65,3631276.09,4005590.58,4105191.95,4046608.29,3812373.48,3564676.89,2985820.75,2902357.77,2826971.86,2396195.19,2468888.76,2395943.18,2336850.42,1662655.64,1709735.45,1634263.25,1509443.86,1393332.79,1631360.48,1523957.74,1325692.13,1795816.43,1851296.94,1638134.99,1547614.16,1562214.3,1439573.17,1366437.02,1328480.44,1316801.49,1570818.62
610,1462524.37,1464458.93,1427702.36,1619223.41,1712082.1,1487673.6,1375399.35,1167828.5,1418077.46,1728463.77,1707124.72,1755622.58,1994232.05,2182705.83,2180765.65,2815205.47,2696854.31,2479553.82,1853153.5,2078484.53,2033806.83,2012439.23,1546237.09,1476306.77,1478249.28,1247090.72,1237378.18,1550122.11,1437456.59,1707465.33,1711350.35,1499179.34,1394042.09,1323950.59,1378466.2,1271381.96,1092259.24,1257753.06,1304480.73,1304480.73,1335632.51,1183767.59,1269434.98,1466080.58,1238283.2,1329791.55,1407670.99,1286957.85,1394042.09,1275275.93,1244124.16,1283063.88,1310321.69,1269434.98,1288904.84,1366898.94,1431246.54,1503393.84,1772483.79,1784183.35,2039623.81,2064972.86,2066922.79,2250282.81,2802128.59,2885977.95,3974069.63,3169554.54,2566851.55,2276227.78,2083128.77,2574653.53,2689732.74,3068987.27,2218333.46,2423923.13,2880025.05,3021087.51,,,3046889.29,3176194.0,3636988.99,3615830.03,3399538.51,3500631.29,3329375.1,3381102.68,3374048.92,2917905.72,2692185.37,,2539353.89,2711452.92,3141804.95,3177079.7,3035980.68,2756134.28,2738330.27,2357222.44,2333647.67,2263073.65,1931375.74,1395013.17,1498521.74,1512636.54,1583210.57,1322292.1,1722273.69,1762271.85,1592867.88,1917558.82,3601649.42,2994709.15,2552442.6,2336014.29,2145463.27,2230130.34,2321876.2,1999589.44,1987827.15
611,1950198.07,1962405.88,1901366.82,2169938.7,2252341.43,2093639.87,1748769.16,1639682.32,1923596.18,2054387.96,2130949.0,2194749.87,2229840.35,2127666.29,1945841.74,2312680.76,2424327.41,2325440.37,2134046.1,2070344.72,2172426.43,2772156.48,,1862991.24,1722947.31,1356023.35,1438980.07,1805904.03,1726137.95,1844191.75,1505983.58,1442170.71,1202872.48,1257113.41,1362404.63,1311354.34,1231588.26,1397501.71,1403882.99,1499602.29,1528318.08,1620846.73,1850573.04,1544271.29,1719756.67,1678278.31,1470886.5,1512364.86,1502792.93,1381548.49,1470886.5,1387929.78,1652753.16,1557033.87,1499602.29,1550652.58,1697422.17,1719756.67,2287691.15,2440842.03,2718427.98,2185590.57,2322788.23,,,2606755.47,4706198.68,3308696.97,2523798.75,2900294.64,2195162.5,2804575.35,2973679.43,3532041.99,2408935.59,2284500.51,2973679.43,3088542.59,2718427.98,2530180.03,2574849.04,2539751.96,,,,,2874769.5,3098114.52,3206596.39,,,3107686.45,2571658.4,2597183.54,2807765.99,2468472.64,2296030.82,2484439.47,2161985.45,2149211.54,2302498.54,2411076.83,2149211.54,,,1810702.73,2043826.72,1826670.13,2152405.01,1772380.98,1194361.24,1545643.96,1338067.81,1172006.88,1226296.03,1082589.47,1028300.32,986785.09,1187974.28,1149652.53,1203941.68
612,10779381.98,13444218.06,11667660.67,11792499.84,12373482.12,11283540.16,9310121.01,8119347.41,10155186.14,9977530.4,9915110.82,12306261.03,10371253.93,10467162.96,9516475.68,9910194.66,10203083.16,9650916.31,8364127.47,8566184.77,9320047.45,8172447.58,7293741.41,7216914.64,6434241.93,5219418.64,6381423.52,6784764.06,6002091.35,6294993.41,6122133.18,5574742.45,5080170.12,4873698.18,5128186.85,4931318.25,4355117.48,5200211.95,5277038.71,5065765.1,4508771.02,4571192.77,5022550.04,4067017.1,4211067.29,4369522.5,4532779.39,5325055.45,4995660.67,5038875.73,4675869.24,4727727.31,5272237.04,5254951.02,,,,9573959.3,12110649.37,9501032.38,9232858.08,9673430.15,9022149.7,9702163.11,11770936.29,11684737.4,,10458970.22,7729293.93,5871198.49,5267796.36,6168110.64,6350089.06,7307870.22,4788905.78,5689220.07,,,,6915376.75,7322163.62,7812236.9,8258769.74,8177175.28,9029583.85,11448045.39,11507515.76,10952459.01,9576691.97,9316510.16,7755419.3,8055629.08,9612073.26,10131644.79,10561290.48,10221570.63,9662032.07,9392254.54,8233210.36,8123301.0,7353935.47,6204883.05,7232700.76,6245341.94,6019320.04,5530952.98,5400113.23,4924332.33,4805387.1,4710230.92,4496129.52,5626109.16,6078101.01,5424525.57,7375451.43,6352404.94,5638651.58,5529783.38,5137347.14,4947075.02,4792478.93
613,1228315.26,1155225.43,1417130.67,1561280.06,1459766.4,1208173.31,1137592.74,1054556.77,1168731.23,1216476.91,1204021.51,1112681.95,1397254.41,1392079.39,1332566.7,1381729.36,1417954.47,1624955.12,1353266.77,1309279.13,1355854.28,1285991.56,1229066.38,1213541.33,1192841.26,820240.09,916590.96,1038285.24,857038.44,973554.24,911412.48,916590.96,807842.88,872573.88,880341.6,854449.2,776772.0,849270.72,973554.24,929537.16,1108194.72,1165158.0,1916037.6,1260959.88,1447385.16,1432830.82,1619721.79,1349768.16,1367938.12,1214791.34,1293011.18,1357921.38,1350132.16,1409655.57,1336697.42,1440923.34,1474796.77,1665009.07,1928179.52,2040222.38,2040222.38,1779657.58,2058461.92,2050644.98,2610859.3,3004312.14,3139805.84,3184101.86,2652549.66,2642127.07,2451041.65,3523861.8,3586508.23,4481830.16,3469046.17,3409010.01,4471389.08,4189480.14,3450774.3,3689817.38,3368386.21,3615436.62,3902333.86,3817327.27,3958119.44,4032500.21,4037793.56,3995290.47,,,,,,2621909.37,2680351.12,2372203.72,2175626.92,2040148.32,2335013.51,2207514.94,2823812.73,2672394.74,3009764.65,2287208.62,2196889.11,2151729.36,2175637.46,2013593.65,2018906.56,1984372.63,1564652.58,1894053.13,2008280.74,1769199.7,1607155.88,1580591.32,1451686.24,1342676.83,1284183.98,1238984.96,1430416.11
615,2657729.15,2700049.67,2418618.16,2469402.8,2659845.17,1936164.15,1688589.06,1515326.3,1667705.48,1684636.5,1690985.63,1841248.43,1729080.43,1688869.25,1578817.62,1705800.27,1629610.68,1578817.62,1542839.2,1492057.83,1517454.56,1513221.77,1208461.03,1176715.11,1108990.5,799996.97,867790.82,1013833.66,857208.0,1094263.06,1115428.69,1068864.3,1049821.4,1032888.8,1005373.32,1035005.37,924943.45,1032864.5,1058262.81,1092127.22,1157739.51,1073078.49,1164089.09,1028631.45,1303902.43,1303902.43,1466890.24,1519808.36,1670095.81,1394921.6,1433022.64,1441489.54,1557909.4,1877534.84,1619294.42,1737831.0,1900818.81,2224677.69,2377081.87,2063806.61,,,,,2880862.36,4045060.96,4195348.41,4072571.24,3175081.53,2201389.86,2250074.44,3221603.73,3177153.22,2787773.11,2690422.3,2656792.02,3286917.24,2901054.04,2858573.69,3248049.07,2959530.27,3189637.29,3575509.06,3968040.71,4007012.54,3681066.34,3390549.07,3762552.89,4899821.7,7025557.79,5750116.13,4892735.91,3911354.41,5328511.81,4821878.04,,3759009.99,3457864.05,3631465.83,3245290.44,3684609.23,3149632.31,2731570.88,2228480.01,2274537.62,2232022.9,2072592.69,3439336.87,3489224.68,3418410.16,3199528.9,3695015.58,4969602.83,3862385.62,3592018.63,3469406.94,3199063.54,3025271.36,3359982.23,3812428.87,3476038.08
616,6007526.84,5475092.04,5347949.12,5745270.75,5689645.72,4354645.05,3973216.29,3741239.78,4492984.23,4781444.3,4510466.66,5552090.58,5035617.04,5085277.96,4697922.8,4757515.9,5154803.24,5244192.89,4838959.81,5256111.51,4850878.43,4695936.36,4350296.38,4409889.48,3956981.91,3813958.47,3706690.89,4350296.38,4314540.52,5172681.17,4838959.81,4362215.0,3921226.05,3825877.09,3790121.23,4493319.82,4231110.17,4886627.94,4660174.45,4755523.29,4409883.75,4231104.68,4562441.9,4076162.82,3933139.56,5720930.28,5248953.53,4934302.36,4877093.06,4977209.34,4319302.36,4319302.36,4676860.5,4719767.48,4605348.87,4548120.01,5020094.73,5520673.98,5778114.73,6021253.22,6822180.02,,,,,17749109.86,18735966.09,14844705.8,11240788.79,10254001.99,9281516.44,11598320.24,11297993.82,11241476.34,7065253.58,6850721.59,7909079.41,7394202.63,7608734.62,7637327.94,7651630.05,8195110.32,7808953.29,8037787.08,8209412.43,7465702.59,7194003.71,7437141.01,7151097.13,6750635.69,6435987.41,6149943.53,6178547.92,6521800.58,6521800.58,6278663.28,5234603.1,4791235.07,4891350.43,,,,,,4204845.11,3604140.35,3761463.94,3918787.52,4033204.68,3446816.76,3818672.51,4919937.62,5005750.49,4576750.16,4390819.68,4247796.24,3875935.29,3675702.47,3575586.06,3561283.72,3332446.21
617,2041503.81,2257155.62,1914988.08,1937990.94,1986872.02,1733840.56,2889751.61,2889751.61,3088152.47,3899008.15,4200922.5,5822633.85,5857138.35,5618482.24,6251064.68,6808887.38,6478219.29,5126793.16,4977273.67,5178549.91,4767371.32,4313062.11,3548212.43,3594218.43,3430322.06,2685600.01,2584961.89,3068024.85,2947259.11,3027769.6,3312431.7,2837994.87,2478573.03,2458445.4,2544706.64,2487199.15,2113400.43,2369308.79,2193910.93,2415314.78,2107649.68,1785607.71,2096148.19,1917874.95,1998385.44,2130652.68,2044391.44,2139278.81,2170907.93,2053029.89,2073157.63,2159419.39,2354946.05,2084659.2,2021400.58,2239930.37,2886893.57,2636734.46,3168681.98,3249192.96,3047915.52,2766127.1,3102547.97,3188809.73,3769638.91,4318838.78,5506375.68,4451106.82,3027787.78,3375710.21,3505102.85,3999670.27,3968040.96,4471234.56,2720120.83,2803507.2,3277946.88,3712131.07,,,,,5290721.28,4988805.12,4816281.6,5391360.0,5371232.26,5776662.53,5408612.35,5017559.04,4292960.26,4485611.52,5080817.66,2017375.03,1938014.21,1816097.59,1673478.14,1725235.2,1643574.07,1561912.93,1542360.27,1488302.9,1431945.22,1292776.24,1306578.12,3168681.98,3206062.08,3137052.67,3128426.5,3091046.4,2892644.35,3651747.84,3985293.31,3680501.76,3464847.36,3553984.51,3493601.28,3556859.9,3556859.9,3482099.71,3309576.19
